Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,Swap_Positions_Long_All,Swap__Positions_Short_All,Swap__Positions_Spread_All,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,M_Money_Positions_Spread_ALL,Other_Rept_Positions_Long_ALL,Other_Rept_Positions_Short_ALL,Other_Rept_Positions_Spread_ALL,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,Prod_Merc_Positions_Long_Old,Prod_Merc_Positions_Short_Old,Swap_Positions_Long_Old,Swap_Positions_Short_Old,Swap_Positions_Spread_Old,M_Money_Positions_Long_Old,M_Money_Positions_Short_Old,M_Money_Positions_Spread_Old,Other_Rept_Positions_Long_Old,Other_Rept_Positions_Short_Old,Other_Rept_Positions_Spread_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,Prod_Merc_Positions_Long_Other,Prod_Merc_Positions_Short_Other,Swap_Positions_Long_Other,Swap_Positions_Short_Other,Swap_Positions_Spread_Other,M_Money_Positions_Long_Other,M_Money_Positions_Short_Other,M_Money_Positions_Spread_Other,Other_Rept_Positions_Long_Other,Other_Rept_Positions_Short_Other,Other_Rept_Positions_Spread_Othr,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_Prod_Merc_Long_All,Change_in_Prod_Merc_Short_All,Change_in_Swap_Long_All,Change_in_Swap_Short_All,Change_in_Swap_Spread_All,Change_in_M_Money_Long_All,Change_in_M_Money_Short_All,Change_in_M_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Swap_Long_All,Pct_of_OI_Swap_Short_All,Pct_of_OI_Swap_Spread_All,Pct_of_OI_M_Money_Long_All,Pct_of_OI_M_Money_Short_All,Pct_of_OI_M_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_OI_Swap_Long_Old,Pct_of_OI_Swap_Short_Old,Pct_of_OI_Swap_Spread_Old,Pct_of_OI_M_Money_Long_Old,Pct_of_OI_M_Money_Short_Old,Pct_of_OI_M_Money_Spread_Old,Pct_of_OI_Other_Rept_Long_Old,Pct_of_OI_Other_Rept_Short_Old,Pct_of_OI_Other_Rept_Spread_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Pct_of_OI_Swap_Long_Other,Pct_of_OI_Swap_Short_Other,Pct_of_OI_Swap_Spread_Other,Pct_of_OI_M_Money_Long_Other,Pct_of_OI_M_Money_Short_Other,Pct_of_OI_M_Money_Spread_Other,Pct_of_OI_Other_Rept_Long_Other,Pct_of_OI_Other_Rept_Short_Other,Pct_of_OI_Other_Rept_Spread_Othr,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Swap_Long_All,Traders_Swap_Short_All,Traders_Swap_Spread_All,Traders_M_Money_Long_All,Traders_M_Money_Short_All,Traders_M_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Swap_Long_Old,Traders_Swap_Short_Old,Traders_Swap_Spread_Old,Traders_M_Money_Long_Old,Traders_M_Money_Short_Old,Traders_M_Money_Spread_Old,Traders_Other_Rept_Long_Old,Traders_Other_Rept_Short_Old,Traders_Other_Rept_Spread_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_Prod_Merc_Long_Other,Traders_Prod_Merc_Short_Other,Traders_Swap_Long_Other,Traders_Swap_Short_Other,Traders_Swap_Spread_Other,Traders_M_Money_Long_Other,Traders_M_Money_Short_Other,Traders_M_Money_Spread_Other,Traders_Other_Rept_Long_Other,Traders_Other_Rept_Short_Other,Traders_Other_Rept_Spread_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
MICRO GOLD - COMMODITY EXCHANGE INC.,250603,6/3/2025,088695,CMX ,01,088 ,39082,0,0,0,0,0,588,725,0,9785,13286,4166,14539,18177,24543,20905,39082,0,0,0,0,0,588,725,0,9785,13286,4166,14539,18177,24543,20905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9967,0,0,0,0,0,-566,213,0,-6240,-12612,-187,-6993,-12586,-2974,2619,100,0,0,0,0,0,1.5,1.9,0,25,34,10.7,37.2,46.5,62.8,53.5,100,0,0,0,0,0,1.5,1.9,0,25,34,10.7,37.2,46.5,62.8,53.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,,,0,11,14,10,21,17,28,0,0,0,0,0,,,0,11,14,10,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,23.1,29.1,36.4,18.4,20.9,24,31.3,21.8,23.1,29.1,36.4,18.4,20.9,24,31.3,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250527,5/27/2025,088695,CMX ,01,088 ,49049,0,0,0,0,0,1154,512,0,16025,25898,4353,21532,30763,27517,18286,49049,0,0,0,0,0,1154,512,0,16025,25898,4353,21532,30763,27517,18286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,-20,194,-25,-2673,633,2445,-273,3247,337,-3183,100,0,0,0,0,0,2.4,1,0,32.7,52.8,8.9,43.9,62.7,56.1,37.3,100,0,0,0,0,0,2.4,1,0,32.7,52.8,8.9,43.9,62.7,56.1,37.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,,,0,12,13,7,17,19,29,0,0,0,0,0,,,0,12,13,7,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,43.1,36.2,55,24.6,42.1,29.7,50.1,28.1,43.1,36.2,55,24.6,42.1,29.7,50.1,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250520,5/20/2025,088695,CMX ,01,088 ,48985,0,0,0,0,0,1174,318,25,18698,25265,1908,21805,27516,27180,21469,48985,0,0,0,0,0,1174,318,25,18698,25265,1908,21805,27516,27180,21469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254,0,0,0,0,0,-436,318,25,4574,3536,505,4668,4384,1586,1870,100,0,0,0,0,0,2.4,0.6,0.1,38.2,51.6,3.9,44.5,56.2,55.5,43.8,100,0,0,0,0,0,2.4,0.6,0.1,38.2,51.6,3.9,44.5,56.2,55.5,43.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,,,,14,11,6,19,17,29,0,0,0,0,0,,,,14,11,6,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,42.3,34.4,51,23.1,42,32.6,49.8,23.7,42.3,34.4,51,23.1,42,32.6,49.8,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250513,5/13/2025,088695,CMX ,01,088 ,42731,0,0,0,0,0,1610,0,0,14124,21729,1403,17137,23132,25594,19599,42731,0,0,0,0,0,1610,0,0,14124,21729,1403,17137,23132,25594,19599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3563,0,0,-632,0,0,-540,-272,-47,-2996,2257,-206,-4421,1732,858,-5295,100,0,0,0,0,0,3.8,0,0,33.1,50.9,3.3,40.1,54.1,59.9,45.9,100,0,0,0,0,0,3.8,0,0,33.1,50.9,3.3,40.1,54.1,59.9,45.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,,0,0,15,11,7,22,15,30,0,0,0,0,0,,0,0,15,11,7,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,41.1,26.9,50.2,18.7,39.8,26.9,48.6,18.7,41.1,26.9,50.2,18.7,39.8,26.9,48.6,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250506,5/6/2025,088695,CMX ,01,088 ,46294,0,0,632,0,0,2150,272,47,17120,19472,1609,21558,21400,24736,24894,46294,0,0,632,0,0,2150,272,47,17120,19472,1609,21558,21400,24736,24894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2448,0,0,236,0,0,88,147,-30,-1010,-1052,272,-444,-663,2892,3111,100,0,0,1.4,0,0,4.6,0.6,0.1,37,42.1,3.5,46.6,46.2,53.4,53.8,100,0,0,1.4,0,0,4.6,0.6,0.1,37,42.1,3.5,46.6,46.2,53.4,53.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,,0,0,,,,11,12,6,22,15,30,0,0,,0,0,,,,11,12,6,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,32.5,35.6,41.9,25.8,30.3,35.6,39.6,25.8,32.5,35.6,41.9,25.8,30.3,35.6,39.6,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250429,4/29/2025,088695,CMX ,01,088 ,43846,0,0,396,0,0,2062,125,77,18130,20524,1337,22002,22063,21844,21783,43846,0,0,396,0,0,2062,125,77,18130,20524,1337,22002,22063,21844,21783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2321,0,0,0,0,0,-425,125,77,-1713,2160,-1097,-3158,1265,837,-3586,100,0,0,0.9,0,0,4.7,0.3,0.2,41.3,46.8,3,50.2,50.3,49.8,49.7,100,0,0,0.9,0,0,4.7,0.3,0.2,41.3,46.8,3,50.2,50.3,49.8,49.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,,0,0,,,,11,13,5,19,16,29,0,0,,0,0,,,,11,13,5,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7,36.1,39.6,45.5,29.3,33.8,39.2,43.1,29.7,36.1,39.6,45.5,29.3,33.8,39.2,43.1,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250422,4/22/2025,088695,CMX ,01,088 ,46167,0,0,396,0,0,2487,0,0,19843,18364,2434,25160,20798,21007,25369,46167,0,0,396,0,0,2487,0,0,19843,18364,2434,25160,20798,21007,25369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7243,0,0,0,0,0,775,0,0,4338,2776,257,5370,3033,1873,4210,100,0,0,0.9,0,0,5.4,0,0,43,39.8,5.3,54.5,45,45.5,55,100,0,0,0.9,0,0,5.4,0,0,43,39.8,5.3,54.5,45,45.5,55,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,,0,0,4,0,0,15,13,7,25,15,33,0,0,,0,0,4,0,0,15,13,7,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4,28.7,39.8,41,30,25.2,38.5,36.6,30.4,28.7,39.8,41,30,25.2,38.5,36.6,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250415,4/15/2025,088695,CMX ,01,088 ,38924,0,0,396,0,0,1712,0,0,15505,15588,2177,19790,17765,19134,21159,38924,0,0,396,0,0,1712,0,0,15505,15588,2177,19790,17765,19134,21159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,0,0,396,0,0,-421,0,0,4681,-237,-2440,2216,-2677,-1161,3732,100,0,0,1,0,0,4.4,0,0,39.8,40,5.6,50.8,45.6,49.2,54.4,100,0,0,1,0,0,4.4,0,0,39.8,40,5.6,50.8,45.6,49.2,54.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,,0,0,,0,0,16,13,5,23,15,33,0,0,,0,0,,0,0,16,13,5,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,27.8,35.5,40.4,22.6,24,34.2,35.9,23.1,27.8,35.5,40.4,22.6,24,34.2,35.9,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250408,4/8/2025,088695,CMX ,01,088 ,37869,0,0,0,0,0,2133,0,0,10824,15825,4617,17574,20442,20295,17427,37869,0,0,0,0,0,2133,0,0,10824,15825,4617,17574,20442,20295,17427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-201,0,0,0,0,0,-133,0,0,-1980,5426,-254,-2367,5172,2166,-5373,100,0,0,0,0,0,5.6,0,0,28.6,41.8,12.2,46.4,54,53.6,46,100,0,0,0,0,0,5.6,0,0,28.6,41.8,12.2,46.4,54,53.6,46,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,,0,0,14,9,9,23,13,27,0,0,0,0,0,,0,0,14,9,9,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32.5,33.4,49.3,17.5,28.9,27.2,41,22,32.5,33.4,49.3,17.5,28.9,27.2,41,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250401,4/1/2025,088695,CMX ,01,088 ,38070,0,0,0,0,0,2266,0,0,12804,10399,4871,19941,15270,18129,22800,38070,0,0,0,0,0,2266,0,0,12804,10399,4871,19941,15270,18129,22800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-142,0,0,0,0,0,362,0,0,3135,-5721,-1945,1552,-7666,-1694,7524,100,0,0,0,0,0,6,0,0,33.6,27.3,12.8,52.4,40.1,47.6,59.9,100,0,0,0,0,0,6,0,0,33.6,27.3,12.8,52.4,40.1,47.6,59.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,4,0,0,14,11,8,22,16,30,0,0,0,0,0,4,0,0,14,11,8,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,24.3,38.8,33.7,21.7,18.7,31.4,25.2,24.5,24.3,38.8,33.7,21.7,18.7,31.4,25.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250325,3/25/2025,088695,CMX ,01,088 ,38212,0,0,0,0,0,1904,0,0,9669,16120,6816,18389,22936,19823,15276,38212,0,0,0,0,0,1904,0,0,9669,16120,6816,18389,22936,19823,15276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2255,0,0,0,0,0,-121,0,-75,-866,4878,2639,1577,7442,678,-5187,100,0,0,0,0,0,5,0,0,25.3,42.2,17.8,48.1,60,51.9,40,100,0,0,0,0,0,5,0,0,25.3,42.2,17.8,48.1,60,51.9,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,,0,0,12,10,9,20,14,25,0,0,0,0,0,,0,0,12,10,9,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,38,38.9,54.9,20.8,33.6,25.9,40.7,26.2,38,38.9,54.9,20.8,33.6,25.9,40.7,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250318,3/18/2025,088695,CMX ,01,088 ,35957,0,0,0,0,0,2025,0,75,10535,11242,4177,16812,15494,19145,20463,35957,0,0,0,0,0,2025,0,75,10535,11242,4177,16812,15494,19145,20463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3992,0,0,0,0,0,443,-270,75,1505,-4620,2010,4033,-2805,-41,6797,100,0,0,0,0,0,5.6,0,0.2,29.3,31.3,11.6,46.8,43.1,53.2,56.9,100,0,0,0,0,0,5.6,0,0.2,29.3,31.3,11.6,46.8,43.1,53.2,56.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,,0,,11,10,8,19,14,24,0,0,0,0,0,,0,,11,10,8,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,24.7,35.3,38.5,23.8,22.9,30.5,30.1,24.7,24.7,35.3,38.5,23.8,22.9,30.5,30.1,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250311,3/11/2025,088695,CMX ,01,088 ,31965,0,0,0,0,0,1582,270,0,9030,15862,2167,12779,18299,19186,13666,31965,0,0,0,0,0,1582,270,0,9030,15862,2167,12779,18299,19186,13666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0,0,0,0,0,0,112,-76,1305,1040,-222,1007,854,-428,-275,100,0,0,0,0,0,4.9,0.8,0,28.2,49.6,6.8,40,57.2,60,42.8,100,0,0,0,0,0,4.9,0.8,0,28.2,49.6,6.8,40,57.2,60,42.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,,0,9,10,8,16,14,22,0,0,0,0,0,,,0,9,10,8,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,42.5,31.6,54.9,21.5,41.3,30.8,48.9,21.5,42.5,31.6,54.9,21.5,41.3,30.8,48.9,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250304,3/4/2025,088695,CMX ,01,088 ,31386,0,0,0,0,0,1582,158,76,7725,14822,2389,11772,17445,19614,13941,31386,0,0,0,0,0,1582,158,76,7725,14822,2389,11772,17445,19614,13941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3099,0,0,0,0,0,-309,-68,19,-1105,1207,-1016,-2411,142,-688,-3241,100,0,0,0,0,0,5,0.5,0.2,24.6,47.2,7.6,37.5,55.6,62.5,44.4,100,0,0,0,0,0,5,0.5,0.2,24.6,47.2,7.6,37.5,55.6,62.5,44.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,,,10,9,8,18,13,22,0,0,0,0,0,,,,10,9,8,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,43,28.9,53.8,19.3,39.9,26.2,47.1,19.3,43,28.9,53.8,19.3,39.9,26.2,47.1,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250225,2/25/2025,088695,CMX ,01,088 ,34485,0,0,0,0,0,1891,226,57,8830,13615,3405,14183,17303,20302,17182,34485,0,0,0,0,0,1891,226,57,8830,13615,3405,14183,17303,20302,17182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,0,0,0,0,0,-223,226,57,-704,4223,618,-252,5124,1168,-4208,100,0,0,0,0,0,5.5,0.7,0.2,25.6,39.5,9.9,41.1,50.2,58.9,49.8,100,0,0,0,0,0,5.5,0.7,0.2,25.6,39.5,9.9,41.1,50.2,58.9,49.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,,,9,8,8,17,13,21,0,0,0,0,0,,,,9,8,8,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,38.6,32.5,48.3,18.6,33,27.9,39.5,20.1,38.6,32.5,48.3,18.6,33,27.9,39.5,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250218,2/18/2025,088695,CMX ,01,088 ,33569,0,0,0,0,0,2114,0,0,9534,9392,2787,14435,12179,19134,21390,33569,0,0,0,0,0,2114,0,0,9534,9392,2787,14435,12179,19134,21390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435,-19,-251,0,0,0,-308,0,0,-107,359,293,-141,401,1576,1034,100,0,0,0,0,0,6.3,0,0,28.4,28,8.3,43,36.3,57,63.7,100,0,0,0,0,0,6.3,0,0,28.4,28,8.3,43,36.3,57,63.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,0,0,9,10,7,16,13,22,0,0,0,0,0,,0,0,9,10,7,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23.7,36.4,33.2,23.1,19.7,31.1,26.2,26,23.7,36.4,33.2,23.1,19.7,31.1,26.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250211,2/11/2025,088695,CMX ,01,088 ,32134,19,251,0,0,0,2422,0,0,9641,9033,2494,14576,11778,17558,20356,32134,19,251,0,0,0,2422,0,0,9641,9033,2494,14576,11778,17558,20356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100,0.1,0.8,0,0,0,7.5,0,0,30,28.1,7.8,45.4,36.7,54.6,63.3,100,0.1,0.8,0,0,0,7.5,0,0,30,28.1,7.8,45.4,36.7,54.6,63.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,,,0,0,0,4,0,0,9,10,7,17,15,24,,,0,0,0,4,0,0,9,10,7,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,23.7,38.5,32.9,24.8,20.4,33.3,26.7,27.9,23.7,38.5,32.9,24.8,20.4,33.3,26.7,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250128,1/28/2025,088695,CMX ,01,088 ,37889,11,238,0,0,0,1560,396,0,7062,7595,13383,22016,21612,15873,16277,37889,11,238,0,0,0,1560,396,0,7062,7595,13383,22016,21612,15873,16277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,-1,10,0,0,0,-624,396,-46,-157,-3572,3152,2324,-60,-1770,614,100,0,0.6,0,0,0,4.1,1,0,18.6,20,35.3,58.1,57,41.9,43,100,0,0.6,0,0,0,4.1,1,0,18.6,20,35.3,58.1,57,41.9,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,,,0,0,0,,,0,10,10,9,16,17,23,,,0,0,0,,,0,10,10,9,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5,42.9,50.9,51.6,15.2,14.7,21,19.1,35.5,42.9,50.9,51.6,15.2,14.7,21,19.1,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250121,1/21/2025,088695,CMX ,01,088 ,37335,12,228,0,0,0,2184,0,46,7219,11167,10231,19692,21672,17643,15663,37335,12,228,0,0,0,2184,0,46,7219,11167,10231,19692,21672,17643,15663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3850,12,228,0,0,0,606,-916,46,1267,1036,1325,3256,1719,594,2131,100,0,0.6,0,0,0,5.8,0,0.1,19.3,29.9,27.4,52.7,58,47.3,42,100,0,0.6,0,0,0,5.8,0,0.1,19.3,29.9,27.4,52.7,58,47.3,42,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,,,0,0,0,,0,,10,8,8,17,15,22,,,0,0,0,,0,,10,8,8,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3,44.5,43.7,54.9,15,25.2,21.2,30,29.3,44.5,43.7,54.9,15,25.2,21.2,30,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,250114,1/14/2025,088695,CMX ,01,088 ,33485,0,0,0,0,0,1578,916,0,5952,10131,8906,16436,19953,17049,13532,33485,0,0,0,0,0,1578,916,0,5952,10131,8906,16436,19953,17049,13532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100,0,0,0,0,0,4.7,2.7,0,17.8,30.3,26.6,49.1,59.6,50.9,40.4,100,0,0,0,0,0,4.7,2.7,0,17.8,30.3,26.6,49.1,59.6,50.9,40.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,,,0,9,8,8,13,15,20,0,0,0,0,0,,,0,9,8,8,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2,43.1,43.5,53.5,14.2,24.1,21,30.7,31.2,43.1,43.5,53.5,14.2,24.1,21,30.7,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
