Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,Swap_Positions_Long_All,Swap__Positions_Short_All,Swap__Positions_Spread_All,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,M_Money_Positions_Spread_ALL,Other_Rept_Positions_Long_ALL,Other_Rept_Positions_Short_ALL,Other_Rept_Positions_Spread_ALL,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,Prod_Merc_Positions_Long_Old,Prod_Merc_Positions_Short_Old,Swap_Positions_Long_Old,Swap_Positions_Short_Old,Swap_Positions_Spread_Old,M_Money_Positions_Long_Old,M_Money_Positions_Short_Old,M_Money_Positions_Spread_Old,Other_Rept_Positions_Long_Old,Other_Rept_Positions_Short_Old,Other_Rept_Positions_Spread_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,Prod_Merc_Positions_Long_Other,Prod_Merc_Positions_Short_Other,Swap_Positions_Long_Other,Swap_Positions_Short_Other,Swap_Positions_Spread_Other,M_Money_Positions_Long_Other,M_Money_Positions_Short_Other,M_Money_Positions_Spread_Other,Other_Rept_Positions_Long_Other,Other_Rept_Positions_Short_Other,Other_Rept_Positions_Spread_Othr,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_Prod_Merc_Long_All,Change_in_Prod_Merc_Short_All,Change_in_Swap_Long_All,Change_in_Swap_Short_All,Change_in_Swap_Spread_All,Change_in_M_Money_Long_All,Change_in_M_Money_Short_All,Change_in_M_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Swap_Long_All,Pct_of_OI_Swap_Short_All,Pct_of_OI_Swap_Spread_All,Pct_of_OI_M_Money_Long_All,Pct_of_OI_M_Money_Short_All,Pct_of_OI_M_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_OI_Swap_Long_Old,Pct_of_OI_Swap_Short_Old,Pct_of_OI_Swap_Spread_Old,Pct_of_OI_M_Money_Long_Old,Pct_of_OI_M_Money_Short_Old,Pct_of_OI_M_Money_Spread_Old,Pct_of_OI_Other_Rept_Long_Old,Pct_of_OI_Other_Rept_Short_Old,Pct_of_OI_Other_Rept_Spread_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Pct_of_OI_Swap_Long_Other,Pct_of_OI_Swap_Short_Other,Pct_of_OI_Swap_Spread_Other,Pct_of_OI_M_Money_Long_Other,Pct_of_OI_M_Money_Short_Other,Pct_of_OI_M_Money_Spread_Other,Pct_of_OI_Other_Rept_Long_Other,Pct_of_OI_Other_Rept_Short_Other,Pct_of_OI_Other_Rept_Spread_Othr,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Swap_Long_All,Traders_Swap_Short_All,Traders_Swap_Spread_All,Traders_M_Money_Long_All,Traders_M_Money_Short_All,Traders_M_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Swap_Long_Old,Traders_Swap_Short_Old,Traders_Swap_Spread_Old,Traders_M_Money_Long_Old,Traders_M_Money_Short_Old,Traders_M_Money_Spread_Old,Traders_Other_Rept_Long_Old,Traders_Other_Rept_Short_Old,Traders_Other_Rept_Spread_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_Prod_Merc_Long_Other,Traders_Prod_Merc_Short_Other,Traders_Swap_Long_Other,Traders_Swap_Short_Other,Traders_Swap_Spread_Other,Traders_M_Money_Long_Other,Traders_M_Money_Short_Other,Traders_M_Money_Spread_Other,Traders_Other_Rept_Long_Other,Traders_Other_Rept_Short_Other,Traders_Other_Rept_Spread_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
GOLD - COMMODITY EXCHANGE INC.,230207,2/7/2023,088691,CMX ,01,088 ,439755,15251,46233,90840,212824,12711,115521,55945,35692,107777,38538,13887,391679,415830,48076,23925,439755,15251,46233,90840,212824,12711,115521,55945,35692,107777,38538,13887,391679,415830,48076,23925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31887,296,-5542,2082,-19634,-3723,-22604,2267,-960,-10515,-3920,-555,-35979,-32067,4092,180,100,3.5,10.5,20.7,48.4,2.9,26.3,12.7,8.1,24.5,8.8,3.2,89.1,94.6,10.9,5.4,100,3.5,10.5,20.7,48.4,2.9,26.3,12.7,8.1,24.5,8.8,3.2,89.1,94.6,10.9,5.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,12,14,21,24,27,93,26,51,74,29,28,252,153,293,12,14,21,24,27,93,26,51,74,29,28,252,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,34,27.3,51.7,16.6,31,25.9,46.8,16.8,34,27.3,51.7,16.6,31,25.9,46.8,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230131,1/31/2023,088691,CMX ,01,088 ,471642,14955,51775,88758,232458,16434,138125,53678,36652,118292,42458,14442,427658,447897,43984,23745,471642,14955,51775,88758,232458,16434,138125,53678,36652,118292,42458,14442,427658,447897,43984,23745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28285,2250,-2539,-3283,1472,-6239,6624,2056,-13492,-3518,-1558,-6731,-24389,-27031,-3896,-1254,100,3.2,11,18.8,49.3,3.5,29.3,11.4,7.8,25.1,9,3.1,90.7,95,9.3,5,100,3.2,11,18.8,49.3,3.5,29.3,11.4,7.8,25.1,9,3.1,90.7,95,9.3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,11,18,17,28,26,101,22,48,71,34,29,253,157,302,11,18,17,28,26,101,22,48,71,34,29,253,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,31.7,25.7,49.4,15.4,28.4,25,44.8,15.6,31.7,25.7,49.4,15.4,28.4,25,44.8,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230124,1/24/2023,088691,CMX ,01,088 ,499927,12705,54314,92041,230986,22673,131501,51622,50144,121810,44016,21173,452047,474928,47880,24999,499927,12705,54314,92041,230986,22673,131501,51622,50144,121810,44016,21173,452047,474928,47880,24999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8109,-2149,-4475,1543,8510,5211,7279,-3223,-5993,-842,5227,3308,8357,8565,-248,-456,100,2.5,10.9,18.4,46.2,4.5,26.3,10.3,10,24.4,8.8,4.2,90.4,95,9.6,5,100,2.5,10.9,18.4,46.2,4.5,26.3,10.3,10,24.4,8.8,4.2,90.4,95,9.6,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,13,17,16,29,28,100,22,53,81,41,40,268,176,315,13,17,16,29,28,100,22,53,81,41,40,268,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,30.8,25.4,47.2,15.1,28.1,24.5,43.6,15.3,30.8,25.4,47.2,15.1,28.1,24.5,43.6,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230117,1/17/2023,088691,CMX ,01,088 ,491818,14854,58789,90498,222476,17462,124222,54845,56137,122652,38789,17865,443690,466363,48128,25455,491818,14854,58789,90498,222476,17462,124222,54845,56137,122652,38789,17865,443690,466363,48128,25455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10299,2611,-2157,2117,10320,6368,7618,50,5007,-4310,553,-10867,8544,9274,1755,1025,100,3,12,18.4,45.2,3.6,25.3,11.2,11.4,24.9,7.9,3.6,90.2,94.8,9.8,5.2,100,3,12,18.4,45.2,3.6,25.3,11.2,11.4,24.9,7.9,3.6,90.2,94.8,9.8,5.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,12,18,18,28,28,95,26,48,79,34,29,255,166,310,12,18,18,28,28,95,26,48,79,34,29,255,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,30.3,27.4,48.3,16.5,27.3,25.4,43.3,17.1,30.3,27.4,48.3,16.5,27.3,25.4,43.3,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230110,1/10/2023,088691,CMX ,01,088 ,481519,12243,60946,88381,212156,11094,116604,54795,51130,126962,38236,28732,435146,457089,46373,24430,481519,12243,60946,88381,212156,11094,116604,54795,51130,126962,38236,28732,435146,457089,46373,24430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32126,-974,3827,-2244,5459,1416,7464,236,4853,5301,3660,12274,28090,31725,4036,401,100,2.5,12.7,18.4,44.1,2.3,24.2,11.4,10.6,26.4,7.9,6,90.4,94.9,9.6,5.1,100,2.5,12.7,18.4,44.1,2.3,24.2,11.4,10.6,26.4,7.9,6,90.4,94.9,9.6,5.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,9,17,18,24,24,102,27,47,75,37,29,247,165,305,9,17,18,24,24,102,27,47,75,37,29,247,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,30.8,28.4,48,17.9,27.1,26.5,43.8,18.1,30.8,28.4,48,17.9,27.1,26.5,43.8,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230103,1/3/2023,088691,CMX ,01,088 ,449393,13217,57119,90625,206697,9678,109140,54559,46277,121661,34576,16458,407056,425364,42337,24029,449393,13217,57119,90625,206697,9678,109140,54559,46277,121661,34576,16458,407056,425364,42337,24029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9353,-733,777,-706,3982,-1785,2157,-1547,2766,-881,-1963,5622,6440,7852,2913,1501,100,2.9,12.7,20.2,46,2.2,24.3,12.1,10.3,27.1,7.7,3.7,90.6,94.7,9.4,5.3,100,2.9,12.7,20.2,46,2.2,24.3,12.1,10.3,27.1,7.7,3.7,90.6,94.7,9.4,5.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,11,14,19,22,22,92,31,43,72,32,31,234,160,293,11,14,19,22,22,92,31,43,72,32,31,234,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,32.8,30.6,51.4,19.1,29,28.3,47,19.4,32.8,30.6,51.4,19.1,29,28.3,47,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,231219,12/19/2023,088695,CMX ,01,088 ,32144,0,0,0,0,0,1185,0,1300,13012,14953,2240,17737,18493,14407,13651,32144,0,0,0,0,0,1185,0,1300,13012,14953,2240,17737,18493,14407,13651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100,0,0,0,0,0,3.7,0,4,40.5,46.5,7,55.2,57.5,44.8,42.5,100,0,0,0,0,0,3.7,0,4,40.5,46.5,7,55.2,57.5,44.8,42.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,0,,9,10,8,14,16,21,0,0,0,0,0,,0,,9,10,8,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4,46.2,46.7,52,27.8,41.4,39.5,45.2,31.4,46.2,46.7,52,27.8,41.4,39.5,45.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,231205,12/5/2023,088695,CMX ,01,088 ,30478,0,0,0,0,0,658,558,0,14119,12308,2174,16951,15040,13527,15438,30478,0,0,0,0,0,658,558,0,14119,12308,2174,16951,15040,13527,15438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9907,0,0,0,0,0,-106,-629,0,-5136,5972,-6263,-11505,-920,1598,-8987,100,0,0,0,0,0,2.2,1.8,0,46.3,40.4,7.1,55.6,49.3,44.4,50.7,100,0,0,0,0,0,2.2,1.8,0,46.3,40.4,7.1,55.6,49.3,44.4,50.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,,,0,11,6,7,14,13,20,0,0,0,0,0,,,0,11,6,7,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2,39.9,47.8,46.4,28.3,38.3,43.1,42.2,31.2,39.9,47.8,46.4,28.3,38.3,43.1,42.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,231128,11/28/2023,088695,CMX ,01,088 ,40385,0,0,0,0,0,764,1187,0,19255,6336,8437,28456,15960,11929,24425,40385,0,0,0,0,0,764,1187,0,19255,6336,8437,28456,15960,11929,24425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6270,0,0,0,0,0,-57,1187,-490,6501,-4856,765,6719,-3394,-449,9664,100,0,0,0,0,0,1.9,2.9,0,47.7,15.7,20.9,70.5,39.5,29.5,60.5,100,0,0,0,0,0,1.9,2.9,0,47.7,15.7,20.9,70.5,39.5,29.5,60.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,,,0,12,5,9,15,14,20,0,0,0,0,0,,,0,12,5,9,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6,26.3,63.2,36.2,31.7,16.3,44,18.6,42.6,26.3,63.2,36.2,31.7,16.3,44,18.6,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,231121,11/21/2023,088695,CMX ,01,088 ,34115,0,0,0,0,0,821,0,490,12754,11192,7672,21737,19354,12378,14761,34115,0,0,0,0,0,821,0,490,12754,11192,7672,21737,19354,12378,14761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,0,0,0,0,0,409,-81,81,3119,-400,-787,2822,-1187,-1803,2206,100,0,0,0,0,0,2.4,0,1.4,37.4,32.8,22.5,63.7,56.7,36.3,43.3,100,0,0,0,0,0,2.4,0,1.4,37.4,32.8,22.5,63.7,56.7,36.3,43.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,,0,,13,8,8,16,16,23,0,0,0,0,0,,0,,13,8,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1,39.6,52.5,51.4,23.8,27.2,32.8,32.8,37.1,39.6,52.5,51.4,23.8,27.2,32.8,32.8,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,231114,11/14/2023,088695,CMX ,01,088 ,33096,0,0,0,0,0,412,81,409,9635,11592,8459,18915,20541,14181,12555,33096,0,0,0,0,0,412,81,409,9635,11592,8459,18915,20541,14181,12555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389,0,0,0,0,0,-1041,-614,399,304,1882,1168,830,2835,559,-1446,100,0,0,0,0,0,1.2,0.2,1.2,29.1,35,25.6,57.2,62.1,42.8,37.9,100,0,0,0,0,0,1.2,0.2,1.2,29.1,35,25.6,57.2,62.1,42.8,37.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,,,9,11,8,13,18,22,0,0,0,0,0,,,,9,11,8,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7,42,50.3,53.6,22.3,25.7,28.8,32.3,37.7,42,50.3,53.6,22.3,25.7,28.8,32.3,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,231107,11/7/2023,088695,CMX ,01,088 ,31707,0,0,0,0,0,1453,695,10,9331,9710,7291,18085,17706,13622,14001,31707,0,0,0,0,0,1453,695,10,9331,9710,7291,18085,17706,13622,14001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,0,1040,424,-19,-623,-22,1518,1916,1901,-1234,-1219,100,0,0,0,0,0,4.6,2.2,0,29.4,30.6,23,57,55.8,43,44.2,100,0,0,0,0,0,4.6,2.2,0,29.4,30.6,23,57,55.8,43,44.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,,,,11,12,8,16,20,27,0,0,0,0,0,,,,11,12,8,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3,37.5,49,45.6,21.9,21.4,29.8,28.9,36.3,37.5,49,45.6,21.9,21.4,29.8,28.9,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,231031,10/31/2023,088695,CMX ,01,088 ,31025,0,0,0,0,0,413,271,29,9954,9732,5773,16169,15805,14856,15220,31025,0,0,0,0,0,413,271,29,9954,9732,5773,16169,15805,14856,15220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,0,0,0,0,0,-600,271,-171,-511,217,483,-799,800,1775,176,100,0,0,0,0,0,1.3,0.9,0.1,32.1,31.4,18.6,52.1,50.9,47.9,49.1,100,0,0,0,0,0,1.3,0.9,0.1,32.1,31.4,18.6,52.1,50.9,47.9,49.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,,,,11,11,9,14,20,24,0,0,0,0,0,,,,11,11,9,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4,31.4,45.9,41.6,21.9,20.8,28.9,29.1,35.4,31.4,45.9,41.6,21.9,20.8,28.9,29.1,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,231024,10/24/2023,088695,CMX ,01,088 ,30049,0,0,0,0,0,1013,0,200,10465,9515,5290,16968,15005,13081,15044,30049,0,0,0,0,0,1013,0,200,10465,9515,5290,16968,15005,13081,15044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,0,0,0,0,0,657,-1477,200,123,-714,-505,475,-2496,-517,2454,100,0,0,0,0,0,3.4,0,0.7,34.8,31.7,17.6,56.5,49.9,43.5,50.1,100,0,0,0,0,0,3.4,0,0.7,34.8,31.7,17.6,56.5,49.9,43.5,50.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,,0,,11,13,8,14,21,26,0,0,0,0,0,,0,,11,13,8,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9,30.5,47.9,39.8,23.1,20.6,31.7,27.8,33.9,30.5,47.9,39.8,23.1,20.6,31.7,27.8,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,231017,10/17/2023,088695,CMX ,01,088 ,30091,0,0,0,0,0,356,1477,0,10342,10229,5795,16493,17501,13598,12590,30091,0,0,0,0,0,356,1477,0,10342,10229,5795,16493,17501,13598,12590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2019,0,0,0,0,0,-1305,-213,0,2466,-5430,2120,3281,-3523,-5300,1504,100,0,0,0,0,0,1.2,4.9,0,34.4,34,19.3,54.8,58.2,45.2,41.8,100,0,0,0,0,0,1.2,4.9,0,34.4,34,19.3,54.8,58.2,45.2,41.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,,,0,12,9,8,14,17,23,0,0,0,0,0,,,0,12,9,8,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,40.3,47.9,51.4,26.1,31,31.2,37.6,36.4,40.3,47.9,51.4,26.1,31,31.2,37.6,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,231010,10/10/2023,088695,CMX ,01,088 ,32110,0,0,0,0,0,1661,1690,0,7876,15659,3675,13212,21024,18898,11086,32110,0,0,0,0,0,1661,1690,0,7876,15659,3675,13212,21024,18898,11086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,91,1463,0,1683,-1647,628,2402,444,-2197,-239,100,0,0,0,0,0,5.2,5.3,0,24.5,48.8,11.4,41.1,65.5,58.9,34.5,100,0,0,0,0,0,5.2,5.3,0,24.5,48.8,11.4,41.1,65.5,58.9,34.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,,,0,9,11,7,12,18,23,0,0,0,0,0,,,0,9,11,7,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,43.6,37.3,57.9,23.5,35.6,28,49.9,29.1,43.6,37.3,57.9,23.5,35.6,28,49.9,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,231003,10/3/2023,088695,CMX ,01,088 ,31905,0,0,0,0,0,1570,227,0,6193,17306,3047,10810,20580,21095,11325,31905,0,0,0,0,0,1570,227,0,6193,17306,3047,10810,20580,21095,11325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100,0,0,0,0,0,4.9,0.7,0,19.4,54.2,9.6,33.9,64.5,66.1,35.5,100,0,0,0,0,0,4.9,0.7,0,19.4,54.2,9.6,33.9,64.5,66.1,35.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,,0,8,11,6,12,16,22,0,0,0,0,0,,,0,8,11,6,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,51.3,30.4,59.5,18.4,45,22.9,52.1,24.7,51.3,30.4,59.5,18.4,45,22.9,52.1,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,230919,9/19/2023,088695,CMX ,01,088 ,28783,0,0,0,0,0,412,2239,0,9164,9065,3586,13162,14890,15621,13893,28783,0,0,0,0,0,412,2239,0,9164,9065,3586,13162,14890,15621,13893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2946,0,0,0,0,0,170,676,0,-2799,-5244,401,-2228,-4167,-718,1221,100,0,0,0,0,0,1.4,7.8,0,31.8,31.5,12.5,45.7,51.7,54.3,48.3,100,0,0,0,0,0,1.4,7.8,0,31.8,31.5,12.5,45.7,51.7,54.3,48.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,,0,10,8,5,13,13,21,0,0,0,0,0,,,0,10,8,5,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8,33.5,41.5,48.6,26,27.1,30.9,37.7,35.8,33.5,41.5,48.6,26,27.1,30.9,37.7,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,230912,9/12/2023,088695,CMX ,01,088 ,31729,0,0,0,0,0,242,1563,0,11963,14309,3185,15390,19057,16339,12672,31729,0,0,0,0,0,242,1563,0,11963,14309,3185,15390,19057,16339,12672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0.8,4.9,0,37.7,45.1,10,48.5,60.1,51.5,39.9,100,0,0,0,0,0,0.8,4.9,0,37.7,45.1,10,48.5,60.1,51.5,39.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,,0,9,10,7,13,16,22,0,0,0,0,0,,,0,9,10,7,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1,37.9,45.3,55,33.8,33.3,37.2,47.1,41.1,37.9,45.3,55,33.8,33.3,37.2,47.1,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,230829,8/29/2023,088695,CMX ,01,088 ,30968,0,0,0,0,0,232,3077,7,12134,11645,3418,15791,18147,15177,12821,30968,0,0,0,0,0,232,3077,7,12134,11645,3418,15791,18147,15177,12821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0.7,9.9,0,39.2,37.6,11,51,58.6,49,41.4,100,0,0,0,0,0,0.7,9.9,0,39.2,37.6,11,51,58.6,49,41.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,,,,8,9,8,12,17,20,0,0,0,0,0,,,,8,9,8,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4,33.9,48.9,51.6,33.3,31.4,39.2,45,40.4,33.9,48.9,51.6,33.3,31.4,39.2,45,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
