Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,Swap_Positions_Long_All,Swap__Positions_Short_All,Swap__Positions_Spread_All,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,M_Money_Positions_Spread_ALL,Other_Rept_Positions_Long_ALL,Other_Rept_Positions_Short_ALL,Other_Rept_Positions_Spread_ALL,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,Prod_Merc_Positions_Long_Old,Prod_Merc_Positions_Short_Old,Swap_Positions_Long_Old,Swap_Positions_Short_Old,Swap_Positions_Spread_Old,M_Money_Positions_Long_Old,M_Money_Positions_Short_Old,M_Money_Positions_Spread_Old,Other_Rept_Positions_Long_Old,Other_Rept_Positions_Short_Old,Other_Rept_Positions_Spread_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,Prod_Merc_Positions_Long_Other,Prod_Merc_Positions_Short_Other,Swap_Positions_Long_Other,Swap_Positions_Short_Other,Swap_Positions_Spread_Other,M_Money_Positions_Long_Other,M_Money_Positions_Short_Other,M_Money_Positions_Spread_Other,Other_Rept_Positions_Long_Other,Other_Rept_Positions_Short_Other,Other_Rept_Positions_Spread_Othr,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_Prod_Merc_Long_All,Change_in_Prod_Merc_Short_All,Change_in_Swap_Long_All,Change_in_Swap_Short_All,Change_in_Swap_Spread_All,Change_in_M_Money_Long_All,Change_in_M_Money_Short_All,Change_in_M_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Swap_Long_All,Pct_of_OI_Swap_Short_All,Pct_of_OI_Swap_Spread_All,Pct_of_OI_M_Money_Long_All,Pct_of_OI_M_Money_Short_All,Pct_of_OI_M_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_OI_Swap_Long_Old,Pct_of_OI_Swap_Short_Old,Pct_of_OI_Swap_Spread_Old,Pct_of_OI_M_Money_Long_Old,Pct_of_OI_M_Money_Short_Old,Pct_of_OI_M_Money_Spread_Old,Pct_of_OI_Other_Rept_Long_Old,Pct_of_OI_Other_Rept_Short_Old,Pct_of_OI_Other_Rept_Spread_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Pct_of_OI_Swap_Long_Other,Pct_of_OI_Swap_Short_Other,Pct_of_OI_Swap_Spread_Other,Pct_of_OI_M_Money_Long_Other,Pct_of_OI_M_Money_Short_Other,Pct_of_OI_M_Money_Spread_Other,Pct_of_OI_Other_Rept_Long_Other,Pct_of_OI_Other_Rept_Short_Other,Pct_of_OI_Other_Rept_Spread_Othr,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Swap_Long_All,Traders_Swap_Short_All,Traders_Swap_Spread_All,Traders_M_Money_Long_All,Traders_M_Money_Short_All,Traders_M_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Swap_Long_Old,Traders_Swap_Short_Old,Traders_Swap_Spread_Old,Traders_M_Money_Long_Old,Traders_M_Money_Short_Old,Traders_M_Money_Spread_Old,Traders_Other_Rept_Long_Old,Traders_Other_Rept_Short_Old,Traders_Other_Rept_Spread_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_Prod_Merc_Long_Other,Traders_Prod_Merc_Short_Other,Traders_Swap_Long_Other,Traders_Swap_Short_Other,Traders_Swap_Spread_Other,Traders_M_Money_Long_Other,Traders_M_Money_Short_Other,Traders_M_Money_Spread_Other,Traders_Other_Rept_Long_Other,Traders_Other_Rept_Short_Other,Traders_Other_Rept_Spread_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
GOLD - COMMODITY EXCHANGE INC.,210209,2/9/2021,088691,CMX ,01,088 ,506741,9490,112486,63984,253183,14326,134733,47093,37196,174593,10826,14378,448700,489488,58041,17253,506741,9490,112486,63984,253183,14326,134733,47093,37196,174593,10826,14378,448700,489488,58041,17253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13270,-1270,-2401,-523,-5154,-539,-2329,-2191,-2045,-2697,2884,-2457,-11860,-11903,-1410,-1367,100,1.9,22.2,12.6,50,2.8,26.6,9.3,7.3,34.5,2.1,2.8,88.5,96.6,11.5,3.4,100,1.9,22.2,12.6,50,2.8,26.6,9.3,7.3,34.5,2.1,2.8,88.5,96.6,11.5,3.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,15,23,17,30,22,79,24,36,121,23,39,278,155,329,15,23,17,30,22,79,24,36,121,23,39,278,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,33.9,30.5,49.7,20.2,33.4,29.5,48.7,20.5,33.9,30.5,49.7,20.2,33.4,29.5,48.7,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210202,2/2/2021,088691,CMX ,01,088 ,520011,10760,114887,64507,258337,14865,137062,49284,39241,177290,7942,16835,460560,501391,59451,18620,520011,10760,114887,64507,258337,14865,137062,49284,39241,177290,7942,16835,460560,501391,59451,18620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14563,482,1874,-2457,-4840,-2783,-5753,2868,806,6573,-1628,-9914,-13046,-13617,-1517,-946,100,2.1,22.1,12.4,49.7,2.9,26.4,9.5,7.5,34.1,1.5,3.2,88.6,96.4,11.4,3.6,100,2.1,22.1,12.4,49.7,2.9,26.4,9.5,7.5,34.1,1.5,3.2,88.6,96.4,11.4,3.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,15,23,16,29,22,77,26,36,118,19,39,272,154,323,15,23,16,29,22,77,26,36,118,19,39,272,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33.3,29.8,49.6,19.6,32.6,28.7,48.5,20,33.3,29.8,49.6,19.6,32.6,28.7,48.5,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210126,1/26/2021,088691,CMX ,01,088 ,534574,10278,113013,66964,263177,17648,142815,46416,38435,170717,9570,26749,473606,515008,60968,19566,534574,10278,113013,66964,263177,17648,142815,46416,38435,170717,9570,26749,473606,515008,60968,19566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6756,-3199,-1359,-159,9482,-1196,15654,-2674,-11609,-9629,-2209,3145,-6993,-6420,237,-336,100,1.9,21.1,12.5,49.2,3.3,26.7,8.7,7.2,31.9,1.8,5,88.6,96.3,11.4,3.7,100,1.9,21.1,12.5,49.2,3.3,26.7,8.7,7.2,31.9,1.8,5,88.6,96.3,11.4,3.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,12,21,15,30,26,84,24,34,118,21,49,281,158,326,12,21,15,30,26,84,24,34,118,21,49,281,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,31,28.7,48.9,19,30.8,27.8,48.2,19.3,31,28.7,48.9,19,30.8,27.8,48.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210119,1/19/2021,088691,CMX ,01,088 ,541330,13477,114372,67123,253695,18844,127161,49090,50044,180346,11779,23604,480599,521428,60731,19902,541330,13477,114372,67123,253695,18844,127161,49090,50044,180346,11779,23604,480599,521428,60731,19902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14208,-1733,428,-625,-5620,-4178,-3896,-3733,12187,-1814,-2388,-12074,-12133,-15378,-2075,1170,100,2.5,21.1,12.4,46.9,3.5,23.5,9.1,9.2,33.3,2.2,4.4,88.8,96.3,11.2,3.7,100,2.5,21.1,12.4,46.9,3.5,23.5,9.1,9.2,33.3,2.2,4.4,88.8,96.3,11.2,3.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,14,19,16,30,19,85,25,38,118,24,42,280,156,332,14,19,16,30,19,85,25,38,118,24,42,280,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,30.6,28.4,48.3,18.9,30.4,27.4,47.1,19.1,30.6,28.4,48.3,18.9,30.4,27.4,47.1,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210112,1/12/2021,088691,CMX ,01,088 ,555538,15210,113944,67748,259315,23022,131057,52823,37857,182160,14167,35678,492732,536806,62806,18732,555538,15210,113944,67748,259315,23022,131057,52823,37857,182160,14167,35678,492732,536806,62806,18732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13350,1903,-4823,899,-22997,5773,-36039,2296,5563,-690,-5934,8165,-14426,-11957,1076,-1393,100,2.7,20.5,12.2,46.7,4.1,23.6,9.5,6.8,32.8,2.6,6.4,88.7,96.6,11.3,3.4,100,2.7,20.5,12.2,46.7,4.1,23.6,9.5,6.8,32.8,2.6,6.4,88.7,96.6,11.3,3.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,12,19,17,30,19,87,25,37,122,29,47,287,164,343,12,19,17,30,19,87,25,37,122,29,47,287,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,29.7,27.5,47.6,18.4,29.5,26.8,46.7,18.7,29.7,27.5,47.6,18.4,29.5,26.8,46.7,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210105,1/5/2021,088691,CMX ,01,088 ,568888,13307,118767,66849,282312,17249,167096,50527,32294,182850,20101,27513,507158,548763,61730,20125,568888,13307,118767,66849,282312,17249,167096,50527,32294,182850,20101,27513,507158,548763,61730,20125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12474,980,956,-2334,11359,-2524,7423,-151,2847,711,-2161,2367,9470,12693,3004,-219,100,2.3,20.9,11.8,49.6,3,29.4,8.9,5.7,32.1,3.5,4.8,89.1,96.5,10.9,3.5,100,2.3,20.9,11.8,49.6,3,29.4,8.9,5.7,32.1,3.5,4.8,89.1,96.5,10.9,3.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,11,22,17,30,20,101,13,29,125,29,42,292,153,350,11,22,17,30,20,101,13,29,125,29,42,292,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,29.6,26.7,49.6,18,29.5,25.9,49.2,18.3,29.6,26.7,49.6,18,29.5,25.9,49.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,211123,11/23/2021,088695,CMX ,01,088 ,32929,0,0,0,0,0,2071,1175,20,6355,17947,6079,14525,25221,18404,7708,32929,0,0,0,0,0,2071,1175,20,6355,17947,6079,14525,25221,18404,7708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,194,475,-51,406,5913,1786,2335,8123,2895,-2893,100,0,0,0,0,0,6.3,3.6,0.1,19.3,54.5,18.5,44.1,76.6,55.9,23.4,100,0,0,0,0,0,6.3,3.6,0.1,19.3,54.5,18.5,44.1,76.6,55.9,23.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,,,8,9,10,16,16,21,0,0,0,0,0,,,,8,9,10,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,51.2,37.9,67.4,17.6,45.9,24.3,57,27.4,51.2,37.9,67.4,17.6,45.9,24.3,57,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,211116,11/16/2021,088695,CMX ,01,088 ,27699,0,0,0,0,0,1877,700,71,5949,12034,4293,12190,17098,15509,10601,27699,0,0,0,0,0,1877,700,71,5949,12034,4293,12190,17098,15509,10601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100,0,0,0,0,0,6.8,2.5,0.3,21.5,43.4,15.5,44,61.7,56,38.3,100,0,0,0,0,0,6.8,2.5,0.3,21.5,43.4,15.5,44,61.7,56,38.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,4,,,7,8,11,17,16,20,0,0,0,0,0,4,,,7,8,11,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,40.1,37.9,54.5,19.5,35.8,25.7,45.5,29.4,40.1,37.9,54.5,19.5,35.8,25.7,45.5,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,210907,9/7/2021,088695,CMX ,01,088 ,34633,0,0,0,0,0,228,1876,140,8263,7880,8921,17552,18817,17081,15816,34633,0,0,0,0,0,228,1876,140,8263,7880,8921,17552,18817,17081,15816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0.7,5.4,0.4,23.9,22.8,25.8,50.7,54.3,49.3,45.7,100,0,0,0,0,0,0.7,5.4,0.4,23.9,22.8,25.8,50.7,54.3,49.3,45.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,,,7,11,10,16,16,21,0,0,0,0,0,,,,7,11,10,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,37.2,47.5,48.1,21.9,19.2,24.5,25.5,43.5,37.2,47.5,48.1,21.9,19.2,24.5,25.5,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,210817,8/17/2021,088695,CMX ,01,088 ,32480,0,0,0,0,0,0,1424,70,14107,7104,4206,18383,12804,14097,19676,32480,0,0,0,0,0,0,1424,70,14107,7104,4206,18383,12804,14097,19676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,4.4,0.2,43.4,21.9,12.9,56.6,39.4,43.4,60.6,100,0,0,0,0,0,0,4.4,0.2,43.4,21.9,12.9,56.6,39.4,43.4,60.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,,,9,9,9,14,17,21,0,0,0,0,0,0,,,9,9,9,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.8,27.5,53.6,33.9,38.5,17.6,42.8,23.2,47.8,27.5,53.6,33.9,38.5,17.6,42.8,23.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,210518,5/18/2021,088695,CMX ,01,088 ,33854,0,0,0,0,0,856,0,0,9175,12915,8653,18684,21568,15170,12286,33854,0,0,0,0,0,856,0,0,9175,12915,8653,18684,21568,15170,12286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100,0,0,0,0,0,2.5,0,0,27.1,38.1,25.6,55.2,63.7,44.8,36.3,100,0,0,0,0,0,2.5,0,0,27.1,38.1,25.6,55.2,63.7,44.8,36.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,0,0,10,8,11,19,13,21,0,0,0,0,0,,0,0,10,8,11,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4,51.1,47.2,61,21.9,35.1,26.1,38.1,35.4,51.1,47.2,61,21.9,35.1,26.1,38.1,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
