Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,Swap_Positions_Long_All,Swap__Positions_Short_All,Swap__Positions_Spread_All,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,M_Money_Positions_Spread_ALL,Other_Rept_Positions_Long_ALL,Other_Rept_Positions_Short_ALL,Other_Rept_Positions_Spread_ALL,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,Prod_Merc_Positions_Long_Old,Prod_Merc_Positions_Short_Old,Swap_Positions_Long_Old,Swap_Positions_Short_Old,Swap_Positions_Spread_Old,M_Money_Positions_Long_Old,M_Money_Positions_Short_Old,M_Money_Positions_Spread_Old,Other_Rept_Positions_Long_Old,Other_Rept_Positions_Short_Old,Other_Rept_Positions_Spread_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,Prod_Merc_Positions_Long_Other,Prod_Merc_Positions_Short_Other,Swap_Positions_Long_Other,Swap_Positions_Short_Other,Swap_Positions_Spread_Other,M_Money_Positions_Long_Other,M_Money_Positions_Short_Other,M_Money_Positions_Spread_Other,Other_Rept_Positions_Long_Other,Other_Rept_Positions_Short_Other,Other_Rept_Positions_Spread_Othr,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_Prod_Merc_Long_All,Change_in_Prod_Merc_Short_All,Change_in_Swap_Long_All,Change_in_Swap_Short_All,Change_in_Swap_Spread_All,Change_in_M_Money_Long_All,Change_in_M_Money_Short_All,Change_in_M_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Swap_Long_All,Pct_of_OI_Swap_Short_All,Pct_of_OI_Swap_Spread_All,Pct_of_OI_M_Money_Long_All,Pct_of_OI_M_Money_Short_All,Pct_of_OI_M_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_OI_Swap_Long_Old,Pct_of_OI_Swap_Short_Old,Pct_of_OI_Swap_Spread_Old,Pct_of_OI_M_Money_Long_Old,Pct_of_OI_M_Money_Short_Old,Pct_of_OI_M_Money_Spread_Old,Pct_of_OI_Other_Rept_Long_Old,Pct_of_OI_Other_Rept_Short_Old,Pct_of_OI_Other_Rept_Spread_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Pct_of_OI_Swap_Long_Other,Pct_of_OI_Swap_Short_Other,Pct_of_OI_Swap_Spread_Other,Pct_of_OI_M_Money_Long_Other,Pct_of_OI_M_Money_Short_Other,Pct_of_OI_M_Money_Spread_Other,Pct_of_OI_Other_Rept_Long_Other,Pct_of_OI_Other_Rept_Short_Other,Pct_of_OI_Other_Rept_Spread_Othr,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Swap_Long_All,Traders_Swap_Short_All,Traders_Swap_Spread_All,Traders_M_Money_Long_All,Traders_M_Money_Short_All,Traders_M_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Swap_Long_Old,Traders_Swap_Short_Old,Traders_Swap_Spread_Old,Traders_M_Money_Long_Old,Traders_M_Money_Short_Old,Traders_M_Money_Spread_Old,Traders_Other_Rept_Long_Old,Traders_Other_Rept_Short_Old,Traders_Other_Rept_Spread_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_Prod_Merc_Long_Other,Traders_Prod_Merc_Short_Other,Traders_Swap_Long_Other,Traders_Swap_Short_Other,Traders_Swap_Spread_Other,Traders_M_Money_Long_Other,Traders_M_Money_Short_Other,Traders_M_Money_Spread_Other,Traders_Other_Rept_Long_Other,Traders_Other_Rept_Short_Other,Traders_Other_Rept_Spread_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
GOLD - COMMODITY EXCHANGE INC.,240213,2/13/2024,088691,CMX ,01,088 ,420812,15888,48131,78854,199591,14787,100642,66466,36698,116863,19871,12852,376584,398396,44228,22416,420812,15888,48131,78854,199591,14787,100642,66466,36698,116863,19871,12852,376584,398396,44228,22416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691,1603,-2772,1120,-21766,2462,-13674,20219,5232,2556,-767,27,-674,2635,2365,-944,100,3.8,11.4,18.7,47.4,3.5,23.9,15.8,8.7,27.8,4.7,3.1,89.5,94.7,10.5,5.3,100,3.8,11.4,18.7,47.4,3.5,23.9,15.8,8.7,27.8,4.7,3.1,89.5,94.7,10.5,5.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,11,17,24,23,29,66,52,55,93,27,36,254,183,309,11,17,24,23,29,66,52,55,93,27,36,254,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,31.3,23.4,48.1,13.5,29,23.1,44.8,13.6,31.3,23.4,48.1,13.5,29,23.1,44.8,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240206,2/6/2024,088691,CMX ,01,088 ,419121,14285,50903,77734,221357,12325,114316,46247,31466,114307,20638,12825,377258,395761,41863,23360,419121,14285,50903,77734,221357,12325,114316,46247,31466,114307,20638,12825,377258,395761,41863,23360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11207,-987,1272,-148,7316,-12046,6223,-5822,-1739,3178,1276,-2187,-7706,-11930,-3501,723,100,3.4,12.1,18.5,52.8,2.9,27.3,11,7.5,27.3,4.9,3.1,90,94.4,10,5.6,100,3.4,12.1,18.5,52.8,2.9,27.3,11,7.5,27.3,4.9,3.1,90,94.4,10,5.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,8,15,23,25,27,79,34,48,93,30,32,251,166,305,8,15,23,25,27,79,34,48,93,30,32,251,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33.9,24.1,52.2,13.9,31.7,24,49,14,33.9,24.1,52.2,13.9,31.7,24,49,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240130,1/30/2024,088691,CMX ,01,088 ,430328,15272,49631,77882,214041,24371,108093,52069,33205,111129,19362,15012,384964,407691,45364,22637,430328,15272,49631,77882,214041,24371,108093,52069,33205,111129,19362,15012,384964,407691,45364,22637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35544,1548,-3042,-653,-17638,3536,-3205,1804,-7316,-18673,-1999,-10501,-35264,-35156,-280,-388,100,3.5,11.5,18.1,49.7,5.7,25.1,12.1,7.7,25.8,4.5,3.5,89.5,94.7,10.5,5.3,100,3.5,11.5,18.1,49.7,5.7,25.1,12.1,7.7,25.8,4.5,3.5,89.5,94.7,10.5,5.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,8,16,26,23,29,78,38,49,91,24,29,251,162,300,8,16,26,23,29,78,38,49,91,24,29,251,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,32.8,23.2,51.1,13.4,30.8,22.9,46.1,13.4,32.8,23.2,51.1,13.4,30.8,22.9,46.1,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240123,1/23/2024,088691,CMX ,01,088 ,465872,13724,52673,78535,231679,20835,111298,50265,40521,129802,21361,25513,420228,442847,45644,23025,465872,13724,52673,78535,231679,20835,111298,50265,40521,129802,21361,25513,420228,442847,45644,23025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23462,860,-745,2744,-10978,203,-19633,2563,-1392,-1627,-13404,-621,-19466,-24374,-3996,912,100,2.9,11.3,16.9,49.7,4.5,23.9,10.8,8.7,27.9,4.6,5.5,90.2,95.1,9.8,4.9,100,2.9,11.3,16.9,49.7,4.5,23.9,10.8,8.7,27.9,4.6,5.5,90.2,95.1,9.8,4.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,10,14,25,23,33,77,39,58,88,28,40,261,179,302,10,14,25,23,33,77,39,58,88,28,40,261,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33.3,24.1,49.8,14.8,31.8,23.5,46.8,15,33.3,24.1,49.8,14.8,31.8,23.5,46.8,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240116,1/16/2024,088691,CMX ,01,088 ,489334,12864,53418,75791,242657,20632,130931,47702,41913,131429,34765,26134,439694,467221,49640,22113,489334,12864,53418,75791,242657,20632,130931,47702,41913,131429,34765,26134,439694,467221,49640,22113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-515,915,-3532,-2422,-8256,4305,-3402,1828,6045,-5903,-2412,881,419,-1141,-934,626,100,2.6,10.9,15.5,49.6,4.2,26.8,9.7,8.6,26.9,7.1,5.3,89.9,95.5,10.1,4.5,100,2.6,10.9,15.5,49.6,4.2,26.8,9.7,8.6,26.9,7.1,5.3,89.9,95.5,10.1,4.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,10,14,25,22,28,81,36,57,88,33,39,258,180,308,10,14,25,22,28,81,36,57,88,33,39,258,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,32.6,22.9,48.8,14.1,31.5,22.4,46,14.3,32.6,22.9,48.8,14.1,31.5,22.4,46,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240109,1/9/2024,088691,CMX ,01,088 ,489849,11949,56950,78213,250913,16327,134333,45874,35868,137332,37177,25253,439275,468362,50574,21487,489849,11949,56950,78213,250913,16327,134333,45874,35868,137332,37177,25253,439275,468362,50574,21487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10515,-1725,1575,2096,-18981,-2686,-20051,639,2630,1010,-645,6837,-11889,-10631,1374,116,100,2.4,11.6,16,51.2,3.3,27.4,9.4,7.3,28,7.6,5.2,89.7,95.6,10.3,4.4,100,2.4,11.6,16,51.2,3.3,27.4,9.4,7.3,28,7.6,5.2,89.7,95.6,10.3,4.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,10,14,24,21,24,83,33,53,91,35,38,260,170,309,10,14,24,21,24,83,33,53,91,35,38,260,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,33,23.5,49.7,14.2,32.1,22.7,47.3,14.3,33,23.5,49.7,14.2,32.1,22.7,47.3,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240102,1/2/2024,088691,CMX ,01,088 ,500364,13674,55375,76117,269894,19013,154384,45235,33238,136322,37822,18416,451164,478993,49200,21371,500364,13674,55375,76117,269894,19013,154384,45235,33238,136322,37822,18416,451164,478993,49200,21371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021,431,-2881,1717,8162,705,1583,-1112,3058,-720,2044,1083,7857,11059,1164,-2038,100,2.7,11.1,15.2,53.9,3.8,30.9,9,6.6,27.2,7.6,3.7,90.2,95.7,9.8,4.3,100,2.7,11.1,15.2,53.9,3.8,30.9,9,6.6,27.2,7.6,3.7,90.2,95.7,9.8,4.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,13,15,24,26,27,91,30,51,88,36,37,270,173,319,13,15,24,26,27,91,30,51,88,36,37,270,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32.9,23,50.3,13.8,31.6,22.2,46.5,14,32.9,23,50.3,13.8,31.6,22.2,46.5,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,241231,12/31/2024,088695,CMX ,01,088 ,32076,0,0,0,0,0,1817,453,5,3907,13599,6655,12384,20712,19692,11364,32076,0,0,0,0,0,1817,453,5,3907,13599,6655,12384,20712,19692,11364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1371,0,0,0,0,0,-188,342,-93,-151,-1884,747,315,-888,-1686,-483,100,0,0,0,0,0,5.7,1.4,0,12.2,42.4,20.7,38.6,64.6,61.4,35.4,100,0,0,0,0,0,5.7,1.4,0,12.2,42.4,20.7,38.6,64.6,61.4,35.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,,,,11,9,7,17,14,23,0,0,0,0,0,,,,11,9,7,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,49.9,32.4,59.5,10.8,35.1,14.9,42,24.5,49.9,32.4,59.5,10.8,35.1,14.9,42,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,241224,12/24/2024,088695,CMX ,01,088 ,33447,0,0,0,0,0,2005,111,98,4058,15483,5908,12069,21600,21378,11847,33447,0,0,0,0,0,2005,111,98,4058,15483,5908,12069,21600,21378,11847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1145,0,0,0,0,0,85,-472,98,-3705,1557,1488,-2034,2671,889,-3816,100,0,0,0,0,0,6,0.3,0.3,12.1,46.3,17.7,36.1,64.6,63.9,35.4,100,0,0,0,0,0,6,0.3,0.3,12.1,46.3,17.7,36.1,64.6,63.9,35.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,,,9,9,6,15,13,21,0,0,0,0,0,,,,9,9,6,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,51.1,31.4,61.1,12.8,39,16.7,45.5,25.3,51.1,31.4,61.1,12.8,39,16.7,45.5,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,241217,12/17/2024,088695,CMX ,01,088 ,34592,0,0,0,0,0,1920,583,0,7763,13926,4420,14103,18929,20489,15663,34592,0,0,0,0,0,1920,583,0,7763,13926,4420,14103,18929,20489,15663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5986,0,0,0,0,0,-82,583,0,1453,4623,1939,3310,7145,2676,-1159,100,0,0,0,0,0,5.6,1.7,0,22.4,40.3,12.8,40.8,54.7,59.2,45.3,100,0,0,0,0,0,5.6,1.7,0,22.4,40.3,12.8,40.8,54.7,59.2,45.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,,0,10,9,8,16,14,22,0,0,0,0,0,,,0,10,9,8,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,42.1,35,50.8,19.4,33.6,24.8,40.3,24.6,42.1,35,50.8,19.4,33.6,24.8,40.3,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,241210,12/10/2024,088695,CMX ,01,088 ,28606,0,0,0,0,0,2002,0,0,6310,9303,2481,10793,11784,17813,16822,28606,0,0,0,0,0,2002,0,0,6310,9303,2481,10793,11784,17813,16822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,277,-634,-7,317,-1469,-502,85,-2612,-46,2651,100,0,0,0,0,0,7,0,0,22.1,32.5,8.7,37.7,41.2,62.3,58.8,100,0,0,0,0,0,7,0,0,22.1,32.5,8.7,37.7,41.2,62.3,58.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,,0,0,11,9,5,16,12,23,0,0,0,0,0,,0,0,11,9,5,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,27.8,31.5,37.4,20.3,26.4,25.1,31.8,22.5,27.8,31.5,37.4,20.3,26.4,25.1,31.8,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,241203,12/3/2024,088695,CMX ,01,088 ,28567,0,0,0,0,0,1725,634,7,5993,10772,2983,10708,14396,17859,14171,28567,0,0,0,0,0,1725,634,7,5993,10772,2983,10708,14396,17859,14171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19820,0,0,0,0,0,235,353,5,-7412,-5864,-13924,-21096,-19430,1276,-390,100,0,0,0,0,0,6,2.2,0,21,37.7,10.4,37.5,50.4,62.5,49.6,100,0,0,0,0,0,6,2.2,0,21,37.7,10.4,37.5,50.4,62.5,49.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,,,9,9,7,17,12,21,0,0,0,0,0,,,,9,9,7,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32.4,32.1,45.2,20.3,30.1,24.7,38.5,24,32.4,32.1,45.2,20.3,30.1,24.7,38.5,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,241126,11/26/2024,088695,CMX ,01,088 ,48387,0,0,0,0,0,1490,281,2,13405,16636,16907,31804,33826,16583,14561,48387,0,0,0,0,0,1490,281,2,13405,16636,16907,31804,33826,16583,14561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5697,0,0,0,0,0,181,281,2,-3288,-1581,1764,-1341,466,-4356,-6163,100,0,0,0,0,0,3.1,0.6,0,27.7,34.4,34.9,65.7,69.9,34.3,30.1,100,0,0,0,0,0,3.1,0.6,0,27.7,34.4,34.9,65.7,69.9,34.3,30.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,,,12,8,9,17,15,22,0,0,0,0,0,,,,12,8,9,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4,58.5,59.7,66.2,20.7,31.7,28.2,34.5,48.4,58.5,59.7,66.2,20.7,31.7,28.2,34.5,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,241119,11/19/2024,088695,CMX ,01,088 ,54084,0,0,0,0,0,1309,0,0,16693,18217,15143,33145,33360,20939,20724,54084,0,0,0,0,0,1309,0,0,16693,18217,15143,33145,33360,20939,20724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2154,0,0,0,0,0,-151,0,0,-1087,672,-484,-1722,188,-432,-2342,100,0,0,0,0,0,2.4,0,0,30.9,33.7,28,61.3,61.7,38.7,38.3,100,0,0,0,0,0,2.4,0,0,30.9,33.7,28,61.3,61.7,38.7,38.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,,0,0,16,8,8,19,14,25,0,0,0,0,0,,0,0,16,8,8,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,54.1,52.7,58.8,20.6,31.8,27.9,33.7,42.8,54.1,52.7,58.8,20.6,31.8,27.9,33.7,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,241112,11/12/2024,088695,CMX ,01,088 ,56238,0,0,0,0,0,1460,0,0,17780,17545,15627,34867,33172,21371,23066,56238,0,0,0,0,0,1460,0,0,17780,17545,15627,34867,33172,21371,23066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150,0,0,0,0,0,-904,-288,0,511,2581,2387,1994,4680,1156,-1530,100,0,0,0,0,0,2.6,0,0,31.6,31.2,27.8,62,59,38,41,100,0,0,0,0,0,2.6,0,0,31.6,31.2,27.8,62,59,38,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,,0,0,14,11,8,18,16,26,0,0,0,0,0,,0,0,14,11,8,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,51.2,53,55.1,20,28.2,30.4,30.2,39,51.2,53,55.1,20,28.2,30.4,30.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,241105,11/5/2024,088695,CMX ,01,088 ,53088,0,0,0,0,0,2364,288,0,17269,14964,13240,32873,28492,20215,24596,53088,0,0,0,0,0,2364,288,0,17269,14964,13240,32873,28492,20215,24596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,0,0,0,0,0,318,288,0,-311,3439,1957,1964,5684,386,-3334,100,0,0,0,0,0,4.5,0.5,0,32.5,28.2,24.9,61.9,53.7,38.1,46.3,100,0,0,0,0,0,4.5,0.5,0,32.5,28.2,24.9,61.9,53.7,38.1,46.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,,,0,13,8,8,18,15,25,0,0,0,0,0,,,0,13,8,8,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8,45.5,52.1,49.8,19.9,26.1,30.5,28.3,39.8,45.5,52.1,49.8,19.9,26.1,30.5,28.3,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,241029,10/29/2024,088695,CMX ,01,088 ,50738,0,0,0,0,0,2046,0,0,17580,11525,11283,30909,22808,19829,27930,50738,0,0,0,0,0,2046,0,0,17580,11525,11283,30909,22808,19829,27930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,-1041,0,0,468,-129,1006,433,877,-31,-475,100,0,0,0,0,0,4,0,0,34.6,22.7,22.2,60.9,45,39.1,55,100,0,0,0,0,0,4,0,0,34.6,22.7,22.2,60.9,45,39.1,55,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,,0,0,14,10,8,19,16,27,0,0,0,0,0,,0,0,14,10,8,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.3,37.4,51.5,41.1,21.1,20,32.3,21.9,39.3,37.4,51.5,41.1,21.1,20,32.3,21.9,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,241022,10/22/2024,088695,CMX ,01,088 ,50336,0,0,0,0,0,3087,0,0,17112,11654,10277,30476,21931,19860,28405,50336,0,0,0,0,0,3087,0,0,17112,11654,10277,30476,21931,19860,28405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3745,0,0,0,0,0,1241,-590,0,3098,-413,54,4393,-949,-648,4694,100,0,0,0,0,0,6.1,0,0,34,23.2,20.4,60.5,43.6,39.5,56.4,100,0,0,0,0,0,6.1,0,0,34,23.2,20.4,60.5,43.6,39.5,56.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,5,0,0,15,7,7,21,13,27,0,0,0,0,0,5,0,0,15,7,7,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8,37.8,50.1,41.7,22.4,21.8,32.4,23.2,39.8,37.8,50.1,41.7,22.4,21.8,32.4,23.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
MICRO GOLD - COMMODITY EXCHANGE INC.,241015,10/15/2024,088695,CMX ,01,088 ,46591,0,0,0,0,0,1846,590,0,14014,12067,10223,26083,22880,20508,23711,46591,0,0,0,0,0,1846,590,0,14014,12067,10223,26083,22880,20508,23711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,0,0,0,0,0,-4,590,0,1051,304,-497,550,397,483,636,100,0,0,0,0,0,4,1.3,0,30.1,25.9,21.9,56,49.1,44,50.9,100,0,0,0,0,0,4,1.3,0,30.1,25.9,21.9,56,49.1,44,50.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,,,0,13,9,7,18,15,26,0,0,0,0,0,,,0,13,9,7,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5,42.5,49.9,46,22.2,23.9,29.5,26.2,41.5,42.5,49.9,46,22.2,23.9,29.5,26.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 10 TROY OUNCES),N20,FutOnly
